output:tensor([[-0.4122]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3086]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2999]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2923]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2963]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2832]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2933]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2932]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3089]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3321]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2809]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2979]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3050]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2628]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2984]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2889]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2868]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2776]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2839]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2690]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2825]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2833]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2800]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2801]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2759]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2643]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2612]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2715]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2681]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2729]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2833]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2551]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2656]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2654]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2568]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2587]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2626]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2580]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2612]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2522]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2493]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2505]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2553]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2588]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2374]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2054]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2572]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2461]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2419]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2558]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2394]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2419]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2326]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2389]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2291]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2437]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2315]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2295]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2211]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2272]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2209]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2187]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2220]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2256]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2109]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2222]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2152]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2249]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2240]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2093]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2114]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1952]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2060]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2335]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1985]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2051]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2052]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2064]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2035]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2069]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2136]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2073]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2076]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1914]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1903]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1955]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1981]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1912]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1871]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1934]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1890]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1765]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1850]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1775]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1823]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1771]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1748]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1743]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1690]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1729]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1692]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1690]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1700]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1608]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1780]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1641]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1731]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1524]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1621]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1617]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1544]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1511]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1510]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1661]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1549]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1570]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1429]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1392]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1491]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1353]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1448]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1371]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1325]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1302]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1457]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1333]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1354]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1264]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1276]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1144]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1213]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1233]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1238]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1170]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1105]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1242]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1215]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1114]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1087]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1119]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1163]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1111]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1044]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0955]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1065]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1041]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0957]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1037]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0923]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1040]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0872]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0950]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0894]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0893]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0859]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0876]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0905]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0808]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0773]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0830]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0733]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0735]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0836]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0754]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0743]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0613]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0622]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0607]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0682]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0688]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0478]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0567]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0623]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0531]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0544]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0494]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0536]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0519]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0421]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0376]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0549]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0368]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0391]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0372]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0376]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0359]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0410]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0383]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0297]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0338]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0214]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0099]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0177]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0253]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0254]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0194]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0142]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0142]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0139]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0097]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0187]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0078]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0118]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0119]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0077]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0048]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0028]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[8.4843e-05]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0007]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0011]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0019]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0076]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0043]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0120]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0017]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0212]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0009]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0200]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0154]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0280]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0177]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0187]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0234]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0190]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0237]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0250]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0267]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0267]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0304]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0354]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0347]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0366]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0337]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0393]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0302]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0374]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0434]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0437]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0535]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0341]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0470]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0520]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0499]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0480]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0502]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0507]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0591]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0577]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0619]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0598]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0600]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0630]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0616]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0651]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0640]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0678]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0738]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0661]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0721]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0726]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0808]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0759]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0839]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0799]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0832]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0795]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0793]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0803]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0834]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0889]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0933]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0913]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0939]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0935]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0999]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0960]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0956]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0963]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1072]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0998]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1048]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1108]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1043]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1109]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1065]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1082]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1106]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1132]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1179]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1145]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1160]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1157]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1168]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1140]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1217]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1226]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1246]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1225]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1229]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1187]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1220]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1267]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1282]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1306]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1231]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1304]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1328]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1331]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1372]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1391]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1383]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1446]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1406]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1413]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1410]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1484]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1502]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1486]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1457]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1491]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1484]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1505]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1491]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1513]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1483]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1566]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1593]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1555]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1568]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1593]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1609]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1612]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1609]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1642]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1665]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1609]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1701]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1708]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1689]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1690]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1716]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1745]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1737]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1745]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1742]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1761]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1747]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1780]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1774]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1779]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1792]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1809]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1850]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1864]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1821]], device='cuda:0', grad_fn=<AddmmBackward0>)
