output:tensor([[-0.2815]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3879]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4291]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9967]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2158]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0573]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6913]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.4176]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6039]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3635]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4141]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9705]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2655]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8974]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.9081]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6030]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0041]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7238]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2213]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2028]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6857]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1282]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7007]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6782]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1011]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1886]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0221]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4561]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4772]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1361]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2902]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0833]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0030]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0898]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1301]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3218]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2971]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3509]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0991]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1568]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2825]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3100]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0482]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0364]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2672]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4449]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3593]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4104]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3738]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4286]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3885]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4124]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4352]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4427]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4290]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5080]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4014]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4346]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5659]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4338]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4686]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4815]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7423]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4396]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5667]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3032]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5191]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4944]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4009]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2415]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3784]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2019]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5114]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1249]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6625]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5354]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0708]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2736]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.4495]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3881]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.3207]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0302]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2226]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3360]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2108]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4975]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1232]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.8344]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2431]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5265]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0554]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1964]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7670]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0124]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5243]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.4375]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5519]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.7271]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3061]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5715]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3196]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7870]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6397]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6952]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.9361]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.2614]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1569]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4723]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3844]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5013]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7314]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3456]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0714]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.0691]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.2495]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2795]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4820]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2623]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7879]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.5935]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1817]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.4448]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.4986]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8395]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0464]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8000]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.6293]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4451]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5668]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.8677]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4768]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1612]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.6892]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2489]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.5704]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6640]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8124]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.1782]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0601]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.6302]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4460]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6271]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6553]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.6463]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1225]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.2085]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0865]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5163]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.6624]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3684]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6098]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5917]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.7453]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.0950]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.6002]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1843]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4806]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.8090]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4698]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.2218]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1210]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4349]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0177]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.7566]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.6074]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.6847]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4040]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9384]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.4416]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0910]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1032]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.4356]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.9810]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.5292]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.5322]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3964]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.2775]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.5401]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.8681]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.2727]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.0446]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.7456]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7369]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5794]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.8903]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.6094]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4840]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.4714]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0301]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.1487]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5931]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.3991]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.5738]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.4030]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.6897]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.3863]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.4600]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6804]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3614]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.0989]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.6206]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1331]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.8962]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1880]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.7893]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.3734]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.0102]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.7120]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7374]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9546]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.5647]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.1674]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.1563]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.7913]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.7636]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.0926]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.5507]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.9844]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1949]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.6383]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.9292]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.5842]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.2216]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2713]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.0001]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.7735]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.5220]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-9.6149]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.8794]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6427]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-11.8495]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.1424]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0301]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6183]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.7219]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.8487]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.9294]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.5028]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.2618]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.5130]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.1015]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.8631]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.1779]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1466]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.2631]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.7770]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.6081]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-8.5822]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8316]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.2410]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.3410]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.1882]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.2365]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.3997]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.8153]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.5685]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-15.2337]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.4141]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.2960]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7189]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8822]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.2627]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.1369]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.9856]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4490]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5075]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.5747]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.3466]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.6820]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-10.6324]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2199]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-8.1152]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3060]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.7246]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.5772]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.3367]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.5273]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.9710]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.5906]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.8088]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.4091]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-9.6537]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.7612]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.2553]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.8277]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0919]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.1364]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.6681]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.0701]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6889]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.8078]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.0582]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.3434]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.5248]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.4556]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.4948]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.9064]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5569]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0384]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2711]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2099]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.2442]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.9858]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.5293]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-8.5440]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.5559]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.1081]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8502]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.5600]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.0613]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-7.1063]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.4825]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.5318]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.2349]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0370]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-4.8621]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.3163]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.8230]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.4376]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-8.2690]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.0372]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.1875]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.3922]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.8749]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2164]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-6.0594]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1804]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3488]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.3821]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.5253]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.5259]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.9828]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.1158]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.2914]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.5185]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.9786]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.0249]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.8811]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.5294]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.8226]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.9966]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7935]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4947]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.0993]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.9321]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.5549]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.3839]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-5.7467]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6742]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.8211]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4842]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.7968]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3612]], device='cuda:0', grad_fn=<AddmmBackward0>)
