smiles,y_label
O=C(O)CC[C@H](C(=O)O)N1C(=O)[C@H]2[C@H]3C[C@H]([C@H](Br)[C@@H]3Br)[C@H]2C1=O,0
C/C(=N\NC(=O)CSCc1ccc2ccccc2c1)c1ccc(C(C)(C)C)cc1,1
Cc1ccc(N2C(=O)[C@@H](Cc3ccc(Cl)c(Cl)c3)S/C2=C(/C#N)C(=O)NCc2ccco2)cc1,1
O=C(/C=C\c1ccccc1)ON=C1C=CC(=NNC(=O)c2ccccc2O)C=C1,1
Cc1cc(C=NNC(=O)[C@@H]2CCS(=O)(=O)C2)c(C)n1-c1ccc(Cl)cc1,1
CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1ccccc1OCC(=O)NN=Cc1cccc(OC)c1O,1
Cc1ccc(S(=O)(=O)NCC(=O)N/N=C/c2cn(C[C@H](O)CNCCCO)c3ccccc23)cc1,0
Cc1cc(/C=C(/C#N)C(=O)Nc2cccc(Cl)c2C)c(C)n1-c1cccc(C(=O)O)c1,1
CCOc1cc(/C=C(\C#N)C(=O)Nc2ccc(F)cc2)ccc1OCC(=O)Nc1ccc(Cl)cc1,1
Cc1ccccc1NC(=O)/C(C#N)=C\c1cccc(OCC(=O)Nc2ccc(Cl)c(Cl)c2)c1,1
Cc1cc(C(=O)NN=Cc2ccc(Cl)cc2)n[nH]1,1
O=C(NNC(=O)[C@H]1CCCN1C(=O)C1CCCCC1)C1CC1,0
CC(CC(=O)Nc1ccc(F)cc1)=NNC(=O)c1ccc(C)cc1,1
CC1(C)CC(=O)C2=C(C1)N(c1ccc([N+](=O)[O-])cc1)C(N)=C(C#N)[C@@H]2c1cccs1,1
CN(CCO)CCOC(=S)N[C@@H]1CS(=O)(=O)C[C@@H]1Cl,0
COc1ccccc1C(=O)N/N=C1/c2cc(C)ccc2N(C)C1=O,1
CCN(CC)C(=O)/C(C#N)=C\c1cccn1-c1ccc(Br)cc1,1
COC(=O)c1ccccc1N/C=C(/C#N)C(=O)Nc1ccccc1,1
COc1cc2ccccc2cc1C(=O)N/N=C/c1cc(Br)ccc1OCc1cccc(F)c1,1
N#CC(C#N)=C(N)/C(C#N)=C\c1ccnc2ccccc12,1
CC[C@H](C)Oc1c(I)cc(/C=N/NC(=O)c2cc3ccccc3cc2OC)cc1OC,1
COc1cc(N/C=C(\C#N)c2nc(-c3ccc(F)cc3)cs2)cc(OC)c1OC,1
N#CC1=C(N)Oc2c(=O)cc(CO)oc2[C@]12c1ccccc1N(Cc1ccccc1)C2=O,1
O=C(NN=C/C=C/c1ccco1)c1nnc(O)c2ccccc21,1
Cc1cc(/C=N/NC(=O)Cc2ccc(C)cc2C)c(C)n1-c1ccc(Cl)cc1Cl,1
COCCN1C(=O)C(=O)/C(=C(/C)NNC(=O)c2ccccc2O)[C@H]1c1ccccc1,0
O=C(COc1ccc(Cl)cc1)NNS(=O)(=O)c1ccccc1[N+](=O)[O-],0
Cc1cccc(OCC(=O)NNC(N)=S)c1,0
O=C(NNc1nc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccccc1,0
O=C(COc1cccc(/C=N/NC(=O)C(=O)NC[C@@H]2CCCO2)c1)Nc1ccccc1C(F)(F)F,1
N#CC1=CN=N[C@H]1N,0
COc1ccc2c(c1)[C@]1(C)CCCC(C#N)=C1CC2,1
CC(=O)N1c2cccc3c2C(=C2C(=O)OC(=O)[C@@H]2[C@]32c3ccccc3N(C(C)=O)C2=O)C1=O,0
CCOC(=O)NNS(=O)(=O)c1cc(C)c([N+](=O)[O-])cc1F,0
O=C(O)[C@@H]1[C@H]2CC(=O)[C@H]1C[C@@H]2Cl,0
O=C(CC[C@@H]1NC(=O)NC1=O)NNC(=O)c1ccccc1,0
OB(O)c1ccnc2c(Cl)cccc12,0
COc1ccc(N(CC(=O)N/N=C/c2ccccc2[N+](=O)[O-])S(C)(=O)=O)cc1,0
O=C(CCn1cnc2ccccc21)N/N=C\c1cccnc1,1
Cc1ccc(N(CC(=O)N/N=C/c2ccc(C(=O)O)cc2)S(C)(=O)=O)c(C)c1,1
CN(C)c1ccc(/C=C\C=O)cc1,1
O=C(CCCC[C@@H]1CCSS1)N1CCCC[C@@H]1c1nc2ccccc2[nH]1,1
O=C(COc1ccccc1Cc1ccccc1)NNC(=O)c1ccc2c(c1)OCCCO2,1
CCc1[nH]nc2c1[C@@H](c1c(F)cccc1F)C(C#N)=C(N)O2,1
Cc1cccn2c(=O)c(C=NNC(=O)c3ccncc3)c(N3CCCC3)nc12,0
COc1cc(/C=N/NC(=O)c2cccc3ccccc32)ccc1OC(=O)c1ccccc1,1
O[C@@H]1CCN2CC=C(CCl)[C@@H]12,0
N#CC1=C(N)N(c2ccccc2C(F)(F)F)C2=C(C(=O)CCC2)[C@@H]1c1cc(Cn2cnc3ccccc32)cs1,1
CCCCNC(=O)C(=O)N/N=C/c1cc(Cl)c(OCC(=O)Nc2ccccc2)c(OC)c1,1
O=C(N/N=C/c1cc(I)cc(I)c1O)c1ccc2c(c1)OCO2,1
O=C(O)[C@H](CSSC[C@H](C(=O)O)N1C(=O)CSC1=S)[C@@H]1C(=O)CSC1=S,0
COCCNC(=O)C(=O)N/N=C/c1ccc(OCC(=O)N2CCOCC2)cc1,0
O=C(CN1CCCc2ccccc21)NNC(=O)c1ccccn1,0
O=C(Nc1ccccc1F)c1ccc(B(O)O)cc1,0
O=C(c1ccccc1[N+](=O)[O-])N(Cc1ccc([N+](=O)[O-])cc1)N1C(=O)[C@@H]2C[C@H](Br)[C@@H](Br)C[C@@H]2C1=O,1
CCCCC(=O)NN/C=C1\C(=O)NC(=S)N(C2CC2)C1=O,0
O=C(N/N=C1\CCCC[C@H]1[N+](=O)[O-])c1ccncc1,0
C[C@H](CCC(=O)N/N=C1\C(=O)Nc2c1cc(Cl)cc2Cl)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
OB(O)C1=CC[C@H](C(F)(F)F)CC1,0
CCOC(=O)N/N=C/c1ccc(OC)cc1,0
O=C(CN(c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1)N/N=C/c1ccc(OCc2cccc3ccccc32)cc1,1
O=C(N/N=C/c1ccc(Cl)cc1)c1cc(-c2cccc3ccccc32)n(-c2ccccc2)n1,1
O=C(N[C@@H]1CS(=O)(=O)C[C@H]1Cl)c1ccco1,0
O=C(NNc1ncccc1C(F)(F)F)c1cccc(C(F)(F)F)c1,1
COc1cc(OC)c(/C=N\NC(=O)Cc2ccccc2[N+](=O)[O-])c(OC)c1,1
CC(C)NC(=O)C(=O)NN=C1CCCCCC1,0
CCOc1ccc(C(=O)NNC(=O)c2ccc(S(=O)(=O)NCc3ccco3)cc2)cc1OC,1
C[C@@H](N)C(=O)NNC(=O)c1ccccc1,0
O=C(NN=c1c2cccc3cccc(c1=O)c23)C1CC1,0
Cc1cccc(C(=O)N[C@@H](C(=O)N/N=C\c2ccc(-c3cccc(C(=O)OC(C)C)c3)o2)C(C)C)c1,1
N#CCC(=O)N/N=C/c1ccccc1F,0
COC(=O)c1sccc1S(=O)(=O)NNC(=O)c1cccc(Cl)c1,0
NNC(=O)C[C@H]1Sc2ccccc2NC1=O,0
O=C(CCC(=O)N/N=C/c1ccc(OC(=O)c2ccccc2)cc1)N/N=C/c1ccc(OC(=O)c2ccccc2)cc1,1
CC(C)c1ccc(/C=N\NC(=O)c2ccc3c(c2)CN(c2ccc(Br)cc2)C3)cc1,1
Cc1cc(C(=O)NNC(=S)NC2CC2)cs1,0
Cc1cc(/C=N/NC(=O)c2ccc(CN(c3ccc(C)c(C)c3)S(C)(=O)=O)cc2)c(C)n1-c1ccc(Cl)c(Cl)c1,1
Cc1nn(C)c(C)c1C(=O)C(=O)NNC(=O)c1ccc(CN(C)S(=O)(=O)c2ccc(C)cc2)cc1,0
COC(=O)NCCCl,0
C=CCN1c2ccccc2[C@]2(C1=O)c1oc(CO)cc(=O)c1OC(N)=C2C#N,0
C/C(=N\NC(=O)CCSCCC(=O)N/N=C(/C)c1ccc2ccccc2c1O)c1ccc2ccccc2c1O,1
O=C(CN(CCc1ccccc1)S(=O)(=O)c1cc(Cl)ccc1Cl)N/N=C/c1cccc(Br)c1,1
COc1ccc(/C=C/C(=O)NCC(=O)N/N=C/c2c(C)nn(-c3ccccc3)c2Cl)cc1,1
COC(=O)C[C@H](Br)C(=O)C(=O)OC,0
C=CCNC(=O)C(=O)N/N=C/c1ccccc1OCC(=O)NCc1ccccc1,0
COC(=O)CN1c2ccccc2/C(=N\NC(=O)COc2ccccc2[N+](=O)[O-])C1=O,0
Cc1ccc(C)c(OCC(=O)NNC(=O)c2ccccn2)c1,0
CCc1ccc(/C=N/NC(=O)CNS(=O)(=O)c2ccc(OC)c(OC)c2)cc1,0
CCOc1cccc(-c2c(C(=O)N/N=C(\C)c3cccnc3)nnn2-c2nonc2N)c1,0
Cc1cccc(CN(C(=O)CCl)[C@H]2CCS(=O)(=O)C2)c1,0
O=C(CSc1nc2ccccc2n1Cc1ccccc1Cl)N/N=C/C(Cl)=C\c1ccccc1,1
CCOc1c(I)cc(/C=C(/C#N)C(=O)Nc2ccccc2)cc1OC,1
CCOC(=O)Nc1nnc(S[C@@H](C)C(=O)NNC(=O)CC)s1,0
OB(O)c1cccnc1N1CCCC1,0
CC(C)c1ccc(C[C@@H](C)/C=N/NC(=O)c2ccccc2O)cc1,1
CSCc1c2ccccc2oc1C(=O)NNC(=O)CN1CCCc2ccccc21,1
CCNC(=S)NNC(=O)[C@@H](C)Oc1ccc([N+](=O)[O-])cc1,0
NNC(=O)c1ccc(C2(c3ccc(C(=O)NN)cc3)OC(=O)c3ccccc32)cc1,0
CC1=CC(=O)[C@@H]2N=C(C(=O)N/N=C/c3ccccc3O)CSC2=N1,0
CC[C@@H](C)NC(=O)C(=O)N/N=C/c1cc(Br)ccc1Nc1ccc(OC)cc1,1
CCCCCCCn1c(=O)c(C(=O)N/N=C/c2cccnc2)c(O)c2ccccc21,1
Nc1cc(B(O)O)cc(C(=O)N2CCCCC2)c1,0
CC(=O)NNC(=S)N/C=C/c1c(C)ccc([N+](=O)[O-])c1[N+](=O)[O-],0
CCOc1ccc(/C=N\NC(=O)C(=O)NCCCN2CCOCC2)cc1,0
N#C/C(=C\c1ccc(-c2ccc(Cl)cc2Cl)o1)C(N)=O,1
Cc1cccc(NCC(=O)N/N=C/c2cc(Br)c(Br)o2)c1,1
COc1cccc(/C=N/NC(=O)CCN2CCN(C)CC2)c1O,0
COc1cc(/C=N/NC(=O)Cc2nnc(NC(=O)c3ccc(C)cc3)s2)ccc1O[C@H](C)c1ccccc1,1
CCOc1ccc(/C=N/NC(=O)c2ccc(N(C)S(=O)(=O)c3ccc(C)cc3)cc2)cc1,1
COc1c(F)cc(C(=O)CBr)cc1F,1
CC(=O)NNC(=O)COc1ccc(C(C)(C)C)cc1,0
COc1cc(/C=C(/C#N)c2ccc3ccccc3c2)cc(Cl)c1OCc1ccc([N+](=O)[O-])cc1,1
O=C(N/N=C\c1cc(Cl)c(OCc2ccc(Cl)cc2)c(Cl)c1)c1cc(-c2ccccc2)nc2ccccc21,1
N#C/C(=C/c1ccc(OCc2ccc(Cl)cc2Cl)c(I)c1)C(=O)Nc1ccc(Br)cc1,1
CCN(CC)Cc1c(C(=O)NN=Cc2ccccn2)nnn1-c1nonc1N,0
ClC[C@@H]1C[C@H]2C[C@@H]1[C@H]1O[C@@H]12,0
O=C(NN(Cc1ccccc1)c1ccccc1)[C@H]1C[C@H]2CC[C@H]1C2,1
COCc1cc(C)n(CC(=O)N/N=C/c2c3ccccc3c(C)c3ccccc23)c(=O)c1C#N,1
O=C(N/N=C/C12c3ccccc3C(c3ccccc31)[C@@H]1C(=O)N(c3ccccc3)C(=O)[C@H]12)c1ccc([N+](=O)[O-])cc1,1
Cc1cc([N+](=O)[O-])nn1CCCC(=O)Cl,0
Cc1c(Br)c(O)c(Br)c(O)c1/C=N/NC(=O)/C(=C/c1cccs1)NC(=O)c1ccccc1,1
CCOc1ccccc1/C=N/NC(=O)C(=O)N[C@H](C)CC,0
CCN(CC)CCCNC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0
CN(C)P(=O)(CCl)N(C)C,0
CCOc1cccc(NC(=O)/C(C#N)=C\c2cc(I)c(OCC#N)c(I)c2)c1,1
CCOc1ccc(NC(=O)COc2ccc(Cl)cc2/C=N/NC(=O)C(=O)NCc2ccco2)cc1,1
N#C/C(=C\c1ccc(-c2cc(Br)ccc2Br)o1)C(=O)NC1CCCCC1,1
CCOc1cc(/C=C(\C#N)C(=O)Nc2c(Cl)cccc2Cl)cc(Cl)c1OS(=O)(=O)c1ccc(C)cc1,1
C[n+]1ccc(C(=O)N/N=C/c2ccc3c(c2)OCO3)cc1,0
CCCNC(=O)CBr,0
CCOc1cc(/C=N/NC(=O)c2ccc(N3CCCC3)cc2)cc(I)c1OCc1ccc(Cl)c(Cl)c1,1
Cc1cc(B(O)O)ccc1S(=O)(=O)N1CCN(C(=O)OC(C)(C)C)CC1,0
COc1ccc(CC(=O)N[C@@H]2CS(=O)(=O)C[C@H]2Cl)cc1OC,0
O=C(NCCCl)NNC(=O)C(=O)NNC(=O)NCCCl,0
Br[C@H]1[C@@H]2[C@@H]3[C@H]4[C@@H]2[C@H]2[C@H]1[C@@H]3[C@H]4C21OCCO1,0
Cc1cc2c(c(Br)c1)N(C)C(=O)/C2=N\NC(=O)c1cccc([N+](=O)[O-])c1,1
CC(=O)NC[C@@H](CCl)OC(C)=O,0
COc1cc(/C=C(\C#N)C(=O)N2CCCC2)cc(Cl)c1OC,1
C/C(CC(N)=O)=N/NC(=O)c1ccccc1,0
COc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2cccs2)c2cc(Cl)ccc2OC)cc1OC,1
CO[C@H](C)CCOC(=O)CCl,0
CCOc1ccc(NC(=O)COc2cccc(/C=N/NC(=O)C(=O)Nc3cccc(OC)c3)c2)cc1,1
CCC(=O)Nc1ccc(C(=O)NNC(=O)[C@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C(=O)O)cc1,0
O=C(NNC(=S)NCc1cccs1)c1ccccc1O,0
CCCOc1ccc(/C=N/NC(=O)C(=O)NCCCOC)cc1OCC,0
CN1CCC(=NNC(=O)C(=O)Nc2ccc(Cl)cc2)CC1,0
O=C(NN=C1CCCC1)c1cccc(S(=O)(=O)N2CCOCC2)c1,0
COc1cc([C@@H]2C(C#N)=C(SCC(N)=O)NC3=C2C(=O)CC(C)(C)C3)cc(OC)c1OC,1
O=C(O)CN(CC(=O)O)C[C@H](Cc1ccc(NC(=O)CBr)cc1)N(CC(=O)O)CC(=O)O,0
COC(=O)COc1c(Cl)cc(/C=N\NC(=O)CN2CCOCC2)cc1Cl,0
CC(=O)N1CCC[C@@H](Br)C1,0
Cc1[nH]c2ccccc2c1C(=O)/C(C#N)=C/c1ccc(OCCC(C)C)cc1,1
CC(=O)c1ccc(NC(=S)NNC(=O)CC#N)cc1,0
C=CCOc1c(Br)cc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)cc1OC,1
CC(C)(C)OC(=O)N1[C@@H](CI)COC1(C)C,1
Cc1nc(C)c(C(=O)N/N=C/c2ccc(N(CCCl)CCCl)cc2)s1,1
Cc1ccc(NC(=O)C(=O)NN)cc1Cl,0
Cc1ccc(C)c(NC(=O)CBr)c1,1
O=C(O)c1ccccc1/C=N/NC(=O)CN(Cc1cccc(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1,1
CCN(CC)c1ccc(/C=C(\C#N)C(=O)Nc2ccc(C)cc2)c(OCC(=O)Nc2cccc([N+](=O)[O-])c2)c1,1
CCCC(=O)N([C@@H]1C[C@@H](C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,0
COc1cccc(/C=C(/C#N)c2ccc(F)cc2)c1OCc1cccc(C(=O)O)c1,1
Cc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2ccc(Cl)c(Cl)c2)Cc2ccccc2Cl)cc1,1
CCOC(=O)C(=O)NNC(=O)c1cccnc1,0
COc1cc(/C=N/NC(=O)Nc2ccccc2)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],1
C[C@@H](c1ccccn1)N(C)C(=O)CCl,0
Cc1cc(/C=N/NC(=O)C(=O)N[C@@H](C)c2ccccc2)c(C)n1-c1ccc(C)cc1C,1
NNC(=O)[C@@H]1[C@H](O)CC[C@@H]2CN3CCc4c5ccccc5[nH]c4[C@H]3C[C@H]21,0
Cc1ccc(C)n1-c1ccc(OCc2ccc(C(=O)N/N=C\c3cc(C)n(-c4ccc(C#N)cc4)c3C)o2)cc1,1
N#C/C(=C/c1cccc(OCC(N)=O)c1)C(=O)NCc1ccccc1,0
O=C(NN=C1C[C@H]2C=CC[C@H]12)c1ccc(Br)o1,1
O=C(NN=C1C[C@@H]2CC=C[C@@H]12)c1ccc(COc2ccccc2)cc1,1
N#C/C(=C/N1C(=O)CC(=O)NC1=S)C(N)=O,0
O=C(N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1)[C@@H]1COc2ccccc2O1,1
CC(C)c1ccc(/C=C(/C#N)C(=O)Nc2ccc(Br)cc2)cc1,1
Cc1cc(C(=O)CCl)c(C)n1CCc1cccs1,1
O=C(CCl)N(C[C@H](O)CO)[C@H]1CCS(=O)(=O)C1,0
CC(C)C[C@@H](NC(=O)[C@@H](C)Oc1ccc(Cl)cc1Cl)C(=O)N/N=C/c1ccc(C(C)(C)C)cc1,1
N#C/C(=C/c1cn(Cc2ccccc2C#N)c2ccccc12)c1ccc2c(c1)OCO2,1
COc1cc(/C=C(/C#N)C(=O)NCCCc2ccccc2)cc(I)c1OCc1ccc(Br)cc1,1
CN(c1ccc(C(=O)N/N=C/c2ccccc2O)cc1)S(C)(=O)=O,0
Cc1ccccc1/C=N/NC(=O)CSc1nnc(SCc2ccccc2Cl)s1,1
COc1cccc(NC(=O)NNc2cnccn2)c1,0
C#CCN1c2ccccc2/C(=N\NC(=O)c2ccc(C)nc2)C1=O,0
COc1ccc(C)cc1N(CC(=O)N/N=C/c1cc(C)n(-c2cc(Cl)ccc2Cl)c1C)S(C)(=O)=O,1
Cc1cc(C)cc(OCc2nnc(SCC(=O)NNC(=O)c3ccccc3)o2)c1,1
Cc1nn(C)c(F)c1/C=N/NC(=O)C1CCN(S(C)(=O)=O)CC1,0
O=C(NN=Cc1ccc(SCc2ccco2)c([N+](=O)[O-])c1)c1cccs1,1
COC(=O)c1ccc(/C=N/NC(=O)c2c(C)nc3ccc(C)cn32)cc1,1
CN(C)/C=C(\C#N)C(=O)Nc1ccccc1,0
CNC(=O)c1ccc(/C=C(\C#N)c2ccccn2)cc1,1
Cc1c(C)c([N+](=O)[O-])ccc1-c1ccc(/C=N/NC(=O)Cn2c3ccccc3nc2-c2nonc2N)o1,1
C=CCNC(=O)CC(=O)N/N=C\c1ccc(OCC(=O)NC(C)C)cc1,0
COc1ccc(S(=O)(=O)N(CC(=O)N/N=C(\C)c2ccc(C(C)(C)C)cc2)c2ccccc2)cc1,1
COc1ccc(NC(=S)NNC(=O)c2cc(C3CC3)nc3c2c(C2CC2)nn3C)c(OC)c1,1
O=[S@@](Cl)c1ccccc1,1
CC(=O)Nc1ccc(/C=C(\C#N)c2nn(CCO)c(N)c2C#N)cc1,0
NNC(=O)c1cccc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c1,0
O=C(N/N=C/[C@H]1C(=O)NC(=S)N(c2ccc(Br)cc2)C1=O)c1ccccn1,0
COc1ccc(OC)c2c1[nH]c(C(=O)NN=Cc1ccc(OC(=O)c3ccccc3)c(OC)c1)c2-c1ccccc1,1
N#CC1=C[C@H]2[C@@H]3C=C[C@@H]3[C@H]1n1c(=O)n(-c3ccccc3)c(=O)n12,0
CC(=O)OCCOCBr,0
CC(C)(C)[Si](C)(C)O[C@@H]1CCC[C@]12O[C@@H](n1ccc(=O)[nH]c1=O)[C@H](O)[C@@H]2O,0
N#C/C(=C\c1ccc(I)cc1)c1nc(-c2ccc(Cl)cc2)cs1,1
CNC(=S)NNC(=O)c1cc2cccc(OC)c2o1,0
CCN(CC)c1ccc(/C=N/NC(=O)CN(c2cccc(Cl)c2)S(=O)(=O)c2ccccc2)cc1[N+](=O)[O-],1
COc1ccccc1N1CCN(Cc2ccc(C(=O)N/N=C/c3c4ccccc4cc4ccccc43)cc2)CC1,1
O=C(NN/C=C1/C(=O)N(c2ccc(F)cc2)C(=S)N=C1O)c1ccncc1,0
CCOc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN2CCC(C)CC2)ccc1O,0
COCCCOc1ccc(C(=O)NNc2nc3ccc(OC)cc3cc2C)cn1,1
CCOc1ccc(C(=O)Oc2ccc(C=NNC(=O)c3[nH]c4c(cccc4C#N)c3-c3ccccc3)cc2OCC)cc1OCC,1
CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1ccccc1OCC(=O)NN=Cc1cc(Cl)cc(Br)c1OCc1ccc(Cl)c(Cl)c1,1
O=C(NN=Cc1cccs1)c1n[nH]c2c1CCC2,0
CCOc1cc(/C=C(\C#N)C(=O)Nc2ccc(I)cc2)ccc1OCc1ccc(Cl)cc1Cl,1
C=CCOc1ccc(NC(=O)C(=O)N/N=C/c2ccc(OCC(=O)Nc3ccccc3C(F)(F)F)c(OC)c2)cc1,1
COc1ccc(/C=C(\C#N)C(=O)Nc2cccc(C)c2)c(OCc2ccccc2F)c1,1
CC1=CC[C@H]([C@@H](C)CCO[Si](C)(C)C(C)(C)C)C1=O,1
Cc1cccc(O[C@@H](C)C(=O)N/N=C\c2ccccc2)c1,1
O=C(O)[C@@H]1[C@H]2C=C[C@@H](C2)[C@@H]1C(=O)NNC(=O)c1ccccc1Br,0
CCOC(=O)[C@@H]1[C@H]2C[C@H]3[C@H](OC(=O)[C@@H]31)[C@H]2Br,0
CCOc1cc(/C=N/NC(=O)CSc2ccc(Cl)cc2)cc(Cl)c1OCc1ccccc1F,1
C[C@H](O)C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,0
C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C\CC/C(C)=N/NC(N)=O,1
O=C(COc1ccc(Cl)cc1)NNC(=O)c1ccc2c(c1)nc1n(c2=O)CCC1,0
CC[C@@H](COC(=O)CCl)N(C(=O)CCl)[C@@H]1CCS(=O)(=O)C1,0
COCCNC(=O)CC(=O)N/N=C\c1ccc(OCC(=O)NC(C)C)cc1,0
CCN(CC)c1ccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN(C)C)c(O)c1,0
N#C/C=C\c1ccc(Cl)cc1,1
CCOc1ccc(/C=C(/C#N)c2nc(-c3ccccc3)cs2)c(OCC)c1,1
CC(C)=NO[C@@]1(c2cccc([N+](=O)[O-])c2)OC(N)=C(C#N)C1=C(C#N)C#N,1
COc1ccc(CCNC(=O)CC(=O)N/N=C\c2ccccc2C(=O)O)cc1OC,0
NS(=O)(=O)c1cc(C(=O)NNC(=O)c2ccccn2)ccc1Cl,0
CCOC(=O)/C(SC#N)=C(/N)N1CCN(c2ccc(OC)cc2)CC1,0
COC(=O)c1ccc(NC(=O)/C(C#N)=C\c2cc(Br)c(OCC(=O)Nc3cc(C)ccc3C)c(OC)c2)cc1,1
CCC[C@H](C)c1ccc(OCC(=O)N/N=C/c2ccc(N(CC)CC)cc2)cc1,1
CCOc1c(Br)cc(C(=O)NNC(=O)Cn2cnc3ccccc3c2=O)cc1OC,1
Cc1[nH]c(=O)[nH]c(=O)c1/C=N/NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0
N#C/C(=C/c1ccc(OCc2ccc(Cl)cc2)c(I)c1)c1cccc(F)c1,1
COC(=O)C1=C(CCl)OC(N)=C(C#N)[C@H]1c1ccncc1,0
CC1(C)C(=O)[C@]2(Br)CC[C@]1(CC(=O)O)[C@H]2Br,1
Cc1cccc(NC(=O)COc2ccc(/C=N/NC(=O)C(=O)NC(C)C)cc2)c1,1
CCOC(=O)/C(C#N)=C\Nc1cccc(-c2nc(CC)cc(=O)[nH]2)c1,1
O=C(Nc1cccc(F)c1)c1ccc(CCl)cc1,1
COc1ccccc1NC(=O)COc1ccc(/C=N/NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,1
CC1(C)CC(=O)C(=CNNC(=O)CC23CC4CC(CC(C4)C2)C3)C(=O)C1,1
Cn1c(Cl)nc2c1c(=O)n(CCCl)c(=O)n2C,0
CCOc1ccc(C=NNC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,0
C/C(CC(=O)NC(C)(C)C)=N\NC(=O)c1ccc(O)cc1O,0
CC1(C)[C@H]2CC[C@@]1(C(=O)O)C(=O)[C@@H]2Br,0
CCCOc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)CNC(=O)c2ccc(C)cc2)cc1,1
O=C([C@@H]1[C@@H]2C[C@@H]3[C@H](OC(=O)[C@@H]31)[C@@H]2Br)N1CCOCC1,0
CCOc1c(Cl)cc(/C=N/NC(=O)c2cccc(C(F)(F)F)c2)cc1Cl,1
Cc1cc2nc(/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)[nH]c2cc1C,1
CS(=O)(=O)N(CC(=O)N/N=C/c1c(O)ccc2ccccc21)c1ccc(F)cc1,1
CC(=O)NC(=S)NNC(=O)C(c1ccccc1)c1ccccc1,0
O=C(N/N=C/c1ccc(Cl)cc1Cl)c1cc(C2CC2)n[nH]1,1
COc1cc(C(=O)N/N=C/c2ccc(OC(=O)C[C@@H]3SC(=O)NC3=O)cc2)ccc1O,0
CCOC(=O)COc1c(Br)cc(/C=C(\C#N)C(=O)Nc2cc(C)ccc2OC)cc1OCC,1
C[C@H](NS(=O)(=O)/C=C\c1ccccc1)C(=O)NNC(=O)[C@@H]1COc2ccccc2O1,0
O=C1C[C@@H](c2cccc(F)c2)C(=O)O1,0
COc1ccc(CC(=O)NCC(=O)N/N=C2\C(=O)Nc3ccc([N+](=O)[O-])cc32)cc1,0
O=C(COc1ccc(/C=N/NC(=O)CSC2c3ccccc3-c3ccccc32)cc1)Nc1ccccc1Cl,1
CCOc1cc(/C=N/NC(=O)CN(c2ccccc2Cl)S(=O)(=O)c2ccccc2)ccc1OCc1ccc(Cl)cc1,1
CCCOc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(C)=O)cc1,1
C/C(CC(=O)NCc1ccco1)=N\NC(=O)c1ccccc1C,1
N#C/C(=C\c1ccc(Cc2ccccc2Cl)c(Br)c1)C(=O)Nc1cccc([N+](=O)[O-])c1,1
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1-c1ccccc1,0
Cc1ccc(NC(=O)/C(C#N)=C/c2ccc(OCc3ccccc3C#N)c(I)c2)cc1,1
NNC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0
COc1cccc([C@@H]2c3c(C)nn(-c4cccc(Cl)c4)c3OC(N)=C2C#N)c1OC,1
NC(=O)N1CCC[C@H]1C(=O)NNC(=O)CSc1nc2ccccc2s1,0
N#CCC(=O)NN/C=C1\SC(=S)NC1=O,0
NNC(=O)/C(=C/c1ccccc1)NC(=O)c1ccc(Br)cc1,1
ClC[C@H]1CCCCO1,0
C/C(N)=C(/C#N)C(=O)COC(=O)CSc1nnc(COc2c(C)cccc2C)n1-c1ccccc1,1
Cc1ccc(S(=O)(=O)N(CC(=O)NN)Cc2ccccc2F)cc1,0
